id,thread_id,body,timestamp,timestamp_collected,timestamp_ago,is_promoted,author,author_name,author_description,author_pronouns,author_avatar_url,author_is_company,author_url,author_mentions,author_name_mentions,hashtags,image_urls,video_thumb_url,post_url,link_url,comments,shares,reactions,reaction_like,reaction_empathy,reaction_praise,reaction_entertainment,reaction_appreciation,reaction_interest,inclusion_context,unix_timestamp,unix_timestamp_collected,missing_fields
7367435189951561728,7367435189951561728,"Discover the best WhatsApp tracker app in 2025 to monitor chats, calls, and activity securely. Track WhatsApp usage with ease using a powerful WhatsApp chat tracker, call tracker, and activity tracker.

#WhatsAppTracker #WhatsAppChatTracker #WhatsAppCallTracker #WhatsAppActivityTracker #TrackWhatsApp #WhatsAppTrackerApp #DigitalSafety #OnlineMonitoring",2025-09-01 12:34:43,2025-09-08 12:34:43,1w,no,in/app-review-089947306,App Review,Manager at Chyldmonitor,,https://media.licdn.com/dms/image/v2/D4D03AQE929EWz86yBQ/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1714198061238?e=1759968000&v=beta&t=WxLINitewArc3qMnfyEb5wbzNLO1iodz3sxfplCWSWo,no,https://www.linkedin.com/in/app-review-089947306,,,"whatsapptracker,whatsappchattracker,whatsappcalltracker,whatsappactivitytracker,trackwhatsapp,whatsapptrackerapp,digitalsafety,onlinemonitoring",https://media.licdn.com/dms/image/v2/D4D12AQHDI_wWztve7g/article-cover_image-shrink_720_1280/B4DZj5iVggH4AM-/0/1756533195263?e=1759968000&v=beta&t=oPlEQ-rWaFHWut0jHLx8PFen7r9YAZGEXb0Z1i0RM00,,https://www.linkedin.com/feed/update/urn:li:activity:7367435189951561728,https://www.linkedin.com/pulse/best-way-track-whatsapp-2025-secure-smart-solutions-app-review-nwkcf?trackingId=migw2ebzTTWme1G%2BMlTdOA%3D%3D,1,0,0,0,0,0,0,0,0,,1756730083,1757334883,
7367240721025687552,7367240721025687552,"Contact Center Agents often feel unfairly judged when their performance is measured on just a few calls out of hundreds they handle.
One tough interaction can overshadow an entire week of great work.
This is where CCaaS + AI changes the game.
1. 100% interaction coverage
2. AI-driven, consistent scoring
3. Trend-based insights vs one-off judgments
4. Real-time coaching & transparent dashboards

Fairer evaluations build trust, improve agent engagement, and elevate CX.
The future of quality monitoring isn’t about small samples—it’s about data-driven fairness at scale.
#CCaaS #CustomerExperience #ContactCenter #AI #QualityMonitoring #EmployeeEngagement",2025-09-01 12:34:44,2025-09-08 12:34:44,1w,no,in/prashant-muley-7659716,Prashant Muley,Vice President of Engineering at Neurealm (Formerly gslab | GAVS),,https://media.licdn.com/dms/image/v2/D5603AQE4Afv_myWTSw/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1711730012663?e=1759968000&v=beta&t=aRx_-nlAaAGx4CjjO1qBweJDqqLmRjAaMpdYn7gc5Os,no,https://www.linkedin.com/in/prashant-muley-7659716,,,"ccaas,customerexperience,contactcenter,ai,qualitymonitoring,employeeengagement",,,https://www.linkedin.com/feed/update/urn:li:activity:7367240721025687552,,0,0,26,26,0,0,0,0,0,,1756730084,1757334884,
7366756668837085184,7366756668837085184,"Here's the thing about contact center automation: just because you can automate it, doesn't mean you should.

​I keep seeing companies fully automate their support, only to leave customers feeling frustrated. 😤 🤷‍♂️

The goal isn't 100% automation, it's smart automation. Let the bots take on the routine tasks:
• Password resets
• Order tracking  
• Basic account updates

And keep your human agents focused on the high-value stuff:
• Complex problem solving
• Empathizing with upset customers
• Building real relationships

The sweet spot? Use automation to free up your agents so they can do what they do best - actually help people.

#CustomerService #ContactCenter #Automation #CX #CCaaS",2025-09-01 12:34:44,2025-09-08 12:34:44,1w,no,in/faizshaikhahmed,Faiz Ahmed Shaikh,"Helping businesses improve CX on Voice, Email, WhatsApp, Bots & Social Media with Omni-Channel Platform",,https://media.licdn.com/dms/image/v2/C4D03AQHY4Yc4Xbhtgg/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1654489576274?e=1759968000&v=beta&t=l6YiluMeLkaorg1AxWEZzGCUggrtrDWaAyiUD9y_gMc,no,https://www.linkedin.com/in/faizshaikhahmed,,,"customerservice,contactcenter,automation,cx,ccaas",,,https://www.linkedin.com/feed/update/urn:li:activity:7366756668837085184,,0,0,4,4,0,0,0,0,0,,1756730084,1757334884,
7368596040955965440,7368596040955965440,"As a leader, you can accessible without being dominated. 

There’s a giant difference between being accessible to your team and giving away control of your time & attention.

I aim to be extremely accessible by:

* Responding to team messages daily
* Saying yes to one-on-one’s
* Having a set time (almost daily) where anyone can chat (immediately after our Daily Standup)

I aim to keep control of my time and attention by:

* Ensuring people request a meeting (not just send an invite)
* Having set times and days where I take meetings
* Not treating most requests as urgent (unless otherwise noted)
* Requiring agendas or pre-reads for team meetings
* Prioritizing asynchronous communication

I think you can both be an accessible leader AND feel in control of your time.",2025-09-02 12:34:44,2025-09-08 12:34:44,6d,no,in/avinkline,Avin Kline,"CEO @ Lucyd, Founder @ micros, Advisor @ BRĒZ | Scaling Hemp & Wellness Brands through Advertising",,https://media.licdn.com/dms/image/v2/D4E03AQGaDvVvpDCAmA/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1705144532666?e=1759968000&v=beta&t=GPswlhB-JmMBZ8j_fKTGsfJd7lkKoanibbX6QUVej8A,no,https://www.linkedin.com/in/avinkline,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:7368596040955965440,,14,0,47,42,3,0,0,1,1,,1756816484,1757334884,
7368900747758829569,7368900747758829569,"You're drowning in repetitive tasks, but creating SOPs to delegate them takes forever, right?

I built a bulletproof Standard Operating Procedure for my entire client onboarding process using one ChatGPT prompt. It covers everything from initial contact to project kickoff, saving me 8+ hours a month.

The magic is giving ChatGPT a clear role, context, and desired output format. This forces it to think like a process manager, not just a writer. It's a game-changer for scaling operations without chaos. Comment 'SOP' and I’ll send you the exact prompt I used. If you want these kinds of automations set up for your business, that’s what we do at ScaleSync.",2025-09-03 12:34:51,2025-09-08 12:34:51,5d,no,in/macdonald-george,Macdonald George,"Founder at Pitch Warrior, LLC",,https://media.licdn.com/dms/image/v2/D4D03AQGEL6i5dT-hQQ/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1692604015057?e=1759968000&v=beta&t=yce18ng4M8m_ZF2zr1M7eiF1qz7A0q6fPp02c1dkez8,no,https://www.linkedin.com/in/macdonald-george,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:7368900747758829569,,2,0,0,0,0,0,0,0,0,,1756902891,1757334891,
7365566707010011137,7365566707010011137,"𝗘𝘂𝗿𝗼𝗽𝗲’𝘀 𝗦𝘂𝗿𝘃𝗲𝗶𝗹𝗹𝗮𝗻𝗰𝗲 𝗗𝗶𝗹𝗲𝗺𝗺𝗮: 𝗙𝗿𝗲𝗲𝗱𝗼𝗺 𝗼𝗻 𝗧𝗿𝗶𝗮𝗹
Yvonne Aurich’s warning about the EU’s proposed Chat Control law sparked 339 interactions from 134 different contributors and turned her single post into a digital town hall: The responses mapped the dividing lines of public trust.

Some called it Orwell’s “1984” come alive. Others insisted freedom must remain non-negotiable. A vocal group turned its anger toward EU leadership, while skeptics pressed back against alarmism, pointing to legal and technical hurdles. And in the mix, a quieter strand of gratitude thanked her for raising the alarm.

It is not just about one law. It is about how Europe debates surveillance, liberty, and security in real time. The intensity of the discussion shows that democratic checks do not only happen in parliaments. They also happen in comment sections, where citizens weigh risks, defend principles, and confront each other with competing visions of the future. Now, get the details 👇 

#DigitalRights #Surveillance #Democracy",2025-08-25 12:34:51,2025-09-08 12:34:51,2w,no,company/evai-intelligence/posts,evAI,952 followers,,,no,https://www.linkedin.com/company/evai-intelligence/posts,,,"digitalrights,surveillance,democracy",https://media.licdn.com/dms/image/v2/D4D12AQFSW-4xCQZslQ/article-cover_image-shrink_180_320/B4DZje8_4lGsAY-/0/1756087190684?e=1759968000&v=beta&t=C0ipHlzqXbF5ZZkoGuKpzK7cshBCQyDO1Em5TPAjclg,,https://www.linkedin.com/feed/update/urn:li:activity:7365566707010011137,https://www.linkedin.com/pulse/europes-surveillance-dilemma-freedom-trial-evai-intelligence-n3fvf?trackingId=%2B9Z22fu9SS%2B4jI9o%2B6csHg%3D%3D,0,0,1,1,0,0,0,0,0,,1756125291,1757334891,
7370757847447490560,7370757847447490560,"ChatGPT has a new feature that has improved its memory by remembering your previous chats and your style. I used their example of a prompt to trst the feature. Here’s how it described me:

Me: Describe me based on all our chats — make it catchy!

ChatGPT: Here’s a catchy take on you, based on all our chats:

You’re a sharp-minded strategist with a finance lens, juggling boardroom decisions and compliance fine print like a pro. You thrive on clean, structured answers—whether it’s dissecting IFRS nuances, mapping expansion strategies with SAFE, or reworking annual reports for clarity. At the same time, you’ve got a creative side: organizing games, making visuals, and turning complex data into clear, compelling insights. In short:

👉 A precision-driven analyst with a knack for clarity, strategy, and a splash of creativity.",2025-09-08 10:34:51,2025-09-08 12:34:51,2h,no,in/lethumapitsha,Lethu Mapitsha CA(SA),Financial Manager - Group Reporting at ROAM | Online Marketplaces |,,https://media.licdn.com/dms/image/v2/D4D03AQHHIshRRPfgKw/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1689097152417?e=1759968000&v=beta&t=ZuolNo1tmVv18VP7O1xMh1acUlsLbDUJOIHiiW22GH4,no,https://www.linkedin.com/in/lethumapitsha,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:7370757847447490560,,0,0,0,0,0,0,0,0,0,,1757327691,1757334891,
7368932184449019905,7368932184449019905,"Happy hump day, everyone! Or... maybe not so happy. Looks like our favorite AI tool is feeling the mid-week slump.
If your ChatGPT is moving slower than your motivation this Wednesday, you're definitely not alone. It's a universal struggle! 😅

What's your verdict? Is your ChatGPT a workhorse today or completely on strike? 👇",2025-09-03 12:34:54,2025-09-08 12:34:54,5d,no,in/jiya-sahani-5945b4275,Jiya Sahani,Helping Businesses Grow Online | Key Account Manager | Digital Branding & Social Media Strategy | Analytics-Driven Growth,,https://media.licdn.com/dms/image/v2/D4D35AQGh3GGpmTvvyQ/profile-framedphoto-shrink_100_100/B4DZkKKWu4IYAk-/0/1756812111183?e=1757941200&v=beta&t=NpTm96VWpPzkrO8cQFkJgpX0sxMxBVlaOXv-IO17sbM,no,https://www.linkedin.com/in/jiya-sahani-5945b4275,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:7368932184449019905,,0,0,4,4,0,0,0,0,0,,1756902894,1757334894,
7368323008500846593,7368323008500846593,"Too many apps. Too much drop-off. 📉

Users don’t want to:
 ➡️ Search the store
 ➡️ Download another app
 ➡️ Sign up before even trying it

With App2Chat, your service skips the funnel.
 ✅ Becomes a chat contact in WhatsApp, Telegram, or Discord
 ✅ Enhanced with AI roles, voice, images, file attachments and real-time data
 ✅ Ready to use in under a minute

No downloads. No extra steps. Just conversation.
Your app, now where users already are.

#SaaS #API #AI #MessagingApps #App2Chat",2025-09-02 12:34:54,2025-09-08 12:34:54,6d,no,company/app2chatio/posts,App2Chat,61 followers,,,no,https://www.linkedin.com/company/app2chatio/posts,,,"saas,api,ai,messagingapps,app2chat",,,https://www.linkedin.com/feed/update/urn:li:activity:7368323008500846593,,0,0,2,1,0,1,0,0,0,,1756816494,1757334894,
7368584750963388418,7368584750963388418,"WhatsApp Zero-Click Exploit: Why Businesses Should Think Twice About Consumer Messaging Apps

WhatsApp has just patched a critical zero-click vulnerability (CVE-2025-55177) that was actively exploited in the wild.

This bug allowed attackers to push malicious content to devices via a synced message, triggering code execution without any user interaction. Even worse, it was chained with an Apple OS flaw (CVE-2025-43300) in the ImageIO framework, giving attackers a potent one-two punch.

The result?
Compromised devices
Stolen data
No visual warning for users

🔒 Why Threema Work is The Insurance Policy You Need - Built for Enterprise, Not Casual Chat:

 ✅ Strong encryption + privacy by design – No phone numbers, minimal metadata, and full enterprise control.
 ✅ Centralized administration – User lifecycle (on/offboarding), audits, and compliance are managed from a central dashboard.
 ✅ Automation at scale – API-first design lets you connect your business to your communication, making Threema Work a critical part in your applications ecosystem.

Consumer messaging apps are convenient, but convenience is not security. If one unpatched phone can compromise your entire business, it’s time to invest in a secure, enterprise-grade messaging platform that prioritizes privacy, automation, and control.

#CyberSecurity #ZeroClick #EnterpriseMessaging #Automation #ThreemaWork #DataPrivacy #Whatsapp",2025-09-02 12:34:54,2025-09-08 12:34:54,6d,no,in/rafael-d%C3%ADaz-fern%C3%A1ndez-61236b188,Rafael Díaz Fernández,"Solutions Engineer at Threema | Presales | Cybersecurity, Networks & Cloud",,https://media.licdn.com/dms/image/v2/D4D03AQFoSxc4XELwag/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1680171297652?e=1759968000&v=beta&t=jG1cUDDd4cFsmXCMZQhZkZYD7LZGK8yp0W6QCWTWzhA,no,https://www.linkedin.com/in/rafael-d%C3%ADaz-fern%C3%A1ndez-61236b188,,,"cybersecurity,zeroclick,enterprisemessaging,automation,threemawork,dataprivacy,whatsapp",,,https://www.linkedin.com/feed/update/urn:li:activity:7368584750963388418,,3,3,21,20,0,0,0,0,1,,1756816494,1757334894,
7366843503936438273,7366843503936438273,"⚡️ “Joining an AI Gig Pool = The Hunger Games” ⚡️
Julia: Which English level should I pick?
 ChatGPT: Fluent. Nobody hires “Average.”
Julia: How to explain my experience?
 ChatGPT: You wrangle AI datasets — text, audio, QA. Basically, data’s babysitter.
Julia: Contractor status?
 ChatGPT: No. Unless you like plot twists.
Julia: How does it work?
 ChatGPT: Tasks drop in randomly. Whoever grabs first gets it. Uber, but for datasets.
Julia: So no stability?
 ChatGPT: Nope. Side quest, not main quest.
#AI #FreelanceLife #ChatGPT #TechHumor #SideQuest",2025-09-01 12:34:57,2025-09-08 12:34:57,1w,no,in/julia50529,Julia Ivanenko,"Educator, writer",,https://media.licdn.com/dms/image/v2/D4D03AQEyXDtBMn3wCg/profile-displayphoto-scale_100_100/B4DZjxWTdeG8Ac-/0/1756395815080?e=1759968000&v=beta&t=nE2gBy4aDuMRsoUmCCc7g3nvm1eJg9hSoZwJwpc2g84,no,https://www.linkedin.com/in/julia50529,,,"ai,freelancelife,chatgpt,techhumor,sidequest",,,https://www.linkedin.com/feed/update/urn:li:activity:7366843503936438273,,0,0,2,2,0,0,0,0,0,,1756730097,1757334897,
7366040243629678593,7366040243629678593,"Your landing page CTA isn’t just a button — it’s a psychological trigger that guides visitors from curiosity to commitment. The most effective coaching CTAs combine clarity, urgency, emotional connection, and trust elements like social proof. From using colors that inspire action to phrasing that reflects a client’s inner voice, every detail shapes the decision to click. When designed with empathy and strategy, a CTA becomes more than a design element — it becomes the first step in a transformational coaching journey.

#CoachingSuccess #MarketingPsychology #ClientAttraction #GrowthStrategy",2025-09-01 12:34:57,2025-09-08 12:34:57,1w,no,in/kunal-pawar-911a0b16,Kunal Pawar,"Digital Marketing Professional - 18+ Years of Experience in Planning, Strategizing & Executing Result Oriented Digital Marketing Campaigns",,https://media.licdn.com/dms/image/v2/C5103AQFT6U0xftiRuw/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1561460157067?e=1759968000&v=beta&t=13ICtwbpAmBGvjoPrE_wPqK-lK6JqPBM_L_CL6QIRfo,no,https://www.linkedin.com/in/kunal-pawar-911a0b16,,,"coachingsuccess,marketingpsychology,clientattraction,growthstrategy",https://media.licdn.com/dms/image/v2/D4D12AQEap30oGEmTSw/article-cover_image-shrink_720_1280/B4DZjluCEEGkAI-/0/1756200707127?e=1759968000&v=beta&t=rGOHxCMgC0xOUSuxhThDd_t7IR6oAGVuoNENGDvjxAk,,https://www.linkedin.com/feed/update/urn:li:activity:7366040243629678593,https://www.linkedin.com/pulse/psychology-behind-cta-buttons-coaching-landing-pages-kunal-pawar-jmrvf?trackingId=p%2BS2fLH9S2KZrmwnyJXoEg%3D%3D,0,0,0,0,0,0,0,0,0,,1756730097,1757334897,
7367881364236304384,7367881364236304384,"Security Chaos Engineering: Test Controls, Not Just Code
Don’t wait for incidents—practice them:
🧪 Design game days: Simulate token theft, expired certs, DNS misroutes, or KMS/key revocation.
🚦 Pre-set guardrails: Run in prod-like envs with blast-radius limits and auto-rollback.
👀 Measure signals: Did SIEM/EDR alert? Did SOAR contain? How fast was MTTR?
🔧 Close the loop: Create tickets for gaps and retest until green.
📈 Publish learnings: Share runbooks and patterns across squads.
💬 What’s one failure you’d inject this quarter?
#SecurityChaosEngineering #Resilience #DetectionEngineering #SRE #GRC",2025-09-01 12:34:57,2025-09-08 12:34:57,1w,no,in/megern-qaisse-ab16aa164,Megern Qaisse,GRC Cybersecurity Specialist | Software Engineer | Business Analyst | Azure-Certified Cloud & AI Specialist | IBM-Certified DevOps & Full-Stack Developer | ML & SaaS Innovator | Data-Driven Problem Solver,,https://media.licdn.com/dms/image/v2/D4D35AQEwB6k7P7dwKw/profile-framedphoto-shrink_100_100/B4DZipZPnZG8Ak-/0/1755188624189?e=1757941200&v=beta&t=UmTTzrXJIgQ6lIdXJt-UOV881L53AYH1p1j8gnSxisc,no,https://www.linkedin.com/in/megern-qaisse-ab16aa164,,,"securitychaosengineering,resilience,detectionengineering,sre,grc",,,https://www.linkedin.com/feed/update/urn:li:activity:7367881364236304384,,0,0,2,2,0,0,0,0,0,,1756730097,1757334897,
7369917016477995008,7369917016477995008,"🚀 Big News! 🚀

I’m excited to share that I’ve officially launched FourEleven Controls LLC! After years of working in industrial automation, I’m taking the next step to provide practical, reliable, and hands-on control solutions—directly from me to you.

I help with:
	•	PLC programming and control system setup
	•	HMI design and integration
	•	Commissioning, troubleshooting, and upgrades

My goal is simple: make industrial operations run smoother, safer, and smarter.

If you’ve got a project or just want to chat about automation, I’d love to connect!

#Automation #IndustrialControls #SystemIntegration #FourElevenControls #IndustrialAutomation #PLCProgramming #HMI #SmartManufacturing #ProcessAutomation #ControlsEngineering #Entrepreneurship",2025-09-06 12:35:23,2025-09-08 12:35:23,2d,no,in/michael-cassidy-410b9ba4,Michael Cassidy,"Senior Automation and Controls Engineer | Owner of FourEleven Controls LLC | Reading, PA",,https://media.licdn.com/dms/image/v2/D4E03AQGjUbkzmmHgrw/profile-displayphoto-scale_400_400/B4EZjeuylBGcAg-/0/1756083465274?e=1759968000&v=beta&t=tb2cnC_tDDpabEP9KnXz19QgtNwCt0VfBLHj5MyZ9TM,no,https://www.linkedin.com/in/michael-cassidy-410b9ba4,,,"automation,industrialcontrols,systemintegration,fourelevencontrols,industrialautomation,plcprogramming,hmi,smartmanufacturing,processautomation,controlsengineering,entrepreneurship",,,https://www.linkedin.com/feed/update/urn:li:activity:7369917016477995008,,9,0,117,101,1,13,0,2,0,,1757162123,1757334923,
7366693833889185792,7366693833889185792,"When chatbots handle the routine issues and agents handle the more complex and human moments, that’s when customer experience goes from efficient to … amazing.",2025-09-01 12:35:23,2025-09-08 12:35:23,1w,no,in/naomi-m-83a172a6,Naomi M.,"Manager,Consumer Care at Safaricom PLC",,https://media.licdn.com/dms/image/v2/D4D03AQGt8jusLCZPQw/profile-displayphoto-scale_200_200/B4DZettIM_GkAY-/0/1750965979217?e=1759968000&v=beta&t=29dCtiUe-NWYanKR_3elUK_oDVQpmtZy6X8PLDOb0qI,no,https://www.linkedin.com/in/naomi-m-83a172a6,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:7366693833889185792,,0,0,0,0,0,0,0,0,0,,1756730123,1757334923,
7368656539131228160,7368656539131228160,"Many people use ChatGPT output as-is. But remember — it works like an open-loop control system, fully dependent on the input prompt.

In reality, decision making should not be like an open-loop system, where we act only on input and never look back.

It works best like a closed-loop system – Where output is measured and compared for desired results, inputs is adjusted accordingly… so here we check results, learn from feedback, and refine our inputs to achieve the best outcomes.

This approach makes our decisions stronger, smarter, and better.
### Decision making",2025-09-03 12:35:23,2025-09-08 12:35:23,5d,no,in/nitin-bangal-29184bb,Nitin Bangal,Sr Director IT Infrastructure at Fiserv,,,no,https://www.linkedin.com/in/nitin-bangal-29184bb,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:7368656539131228160,,1,0,10,9,0,1,0,0,0,,1756902923,1757334923,
7370127127993688064,7370127127993688064,"🚨 WhatsApp Web Chat Lock Bypass Vulnerability🚨

I recently reported a bypass vulnerability in WhatsApp Web’s Chat Lock to Meta's Bug Bounty. Meta acknowledged it but closed it as “informative”, calling it an accepted risk.

🔒 What is Chat Lock?
Hides chats behind a secret code or biometric lock.

On Whatsapp, hidden chats disappear until the code is entered in search.
If a user forgets the code, WhatsApp forces them to clear locked chats hence deleting chat history unless restored from a backup.

This gives users the impression of strong, cryptographic privacy.

❌ The Vulnerability
Code validation bypass in browser.
With DevTools, the function can be overridden:

d(""WAWebChatLockUtils"").validateSecretCode = () => Promise.resolve(true);
Any input in the secret code part (even blank) now unlocks chats instantly.

🧪 Proof of Concept (PoC)
Video demo attached bypassing works in seconds.

🔑 Why It Matters
·      False security → Users think chats are protected, but they’re not.
·      Inverted access control → Forgetting the code = permanent loss for the user, but attackers can unlock everything.
·      Forensics blind spot → Tools treat locked chats as encrypted, but Web bypass exposes them.
·      Session hijacking risk → With stolen sessions (cookies/XSS/shared PCs), attackers can reveal, unlock, and interact with chats without the real code.

📩 Meta's Response
“This is an accepted risk… not designed to prevent against sophisticated attackers.”

🤔 Questions for the Community
1)  Should privacy features rely on cryptography & server-side checks, not just JS logic?
2)  Is this truly informative or a critical access control bypass (CWE-602)?
3) How should platforms balance usability vs. real security guarantees?

🧑‍💻 Final Thought
I share this to spark discussion, not criticism. WhatsApp is used by billions; privacy features deserve stronger protection.

👉 Would you classify this as “informative” or a critical flaw?

John Hammond, Jason Haddix, Heath Adams, Frans Rosén, Pete Herzog, Ben Sadeghipour, David Bombal, Katie Paxton-Fear, Tyler Ramsbey, Faisal Iradat, PhD., Syed Ubaid Ali Jafri سيد عبيد علي جعفري

#CyberSecurity #InfoSec #SecurityResearch #ApplicationSecurity #WebSecurity #EthicalHacking #BugBounty #VulnerabilityDisclosure #HackerCommunity #SecurityResearchers #BugBountyCommunity #WhiteHat #WhatsApp #MetaSecurity #Privacy",2025-09-07 12:35:24,2025-09-08 12:35:24,1d,no,in/aqib-mahmood-857398240,Aqib Mahmood,Cyber Fusion Analyst @ HBL | Cyber-Security | Ethical Hacking | PJPT Certified | BSCS IBA25,,https://media.licdn.com/dms/image/v2/D4D03AQHB2tvPSQ8AKg/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1678465869637?e=1759968000&v=beta&t=IstjltSZ-G8tz-NiyeeB9GjzILnP8W-iKkLfZfsvLYg,no,https://www.linkedin.com/in/aqib-mahmood-857398240,,,"cybersecurity,infosec,securityresearch,applicationsecurity,websecurity,ethicalhacking,bugbounty,vulnerabilitydisclosure,hackercommunity,securityresearchers,bugbountycommunity,whitehat,whatsapp,metasecurity,privacy",,https://media.licdn.com/dms/image/v2/D4E05AQH6G5804mK5rw/videocover-high/B4EZkfzekLGwCI-/0/1757175220846?e=1757941200&v=beta&t=vD-x8c5gv4OUde7YtjZFKum91O9O3eqh1CT1lg-L_LQ,https://www.linkedin.com/feed/update/urn:li:activity:7370127127993688064,,3,1,36,23,5,8,0,0,0,,1757248524,1757334924,
7368664857480515588,7368664857480515588,"Всички жители на ЕС са застрашени от “chat control” и за това не се говори достатъчно, а натискът от лобисти е значителен. 📢❗🚨 “It is mass surveillance imposed on all 450 million citizens of the European Union.”

⚠️ Какво е “chat control”? EU CSAM proposal (“chat control”) е предложение за регламент, с който държавите от ЕС да задължават услуги за съобщения и хостинг да сканират лични комуникации и качено съдържание. Това са включително криптирани лични чат съобщения, изображения и т.н. на всеки един жител на ЕС.

❓Официалната цел е да се предотвратят случаи с насилие над деца и да се залавят престъпници по същата линия. Съобщенията ще минават през централизирана база данни, ще се сравняват с нея и при позитив ще се отбелязват. 

⚠️ За да се ""четат"" обаче, те трябва да не са криптирани, и тук идва моментът, че много услуги като WhatsApp и Signal криптират съобщения. С цел да се прескочи това, в предложението се предлагат различни мерки, включително и client-side-scanning. Това ще направи end-to-end encryption безсмислена и ще създаде куп други проблеми. 

🔐 Критиците посочват, че това може да отвори кутията на Пандора с масово следене - нещо, което вече се усеща във Великобритания с Online Safety Act. Там тяхната мярка, приета преди две години и вече в сила, действа с всичките си негативи: фалшиви позитиви, съхраняване на данни на невинни хора, политически натиск, защото дори и в Уикипедия трябва да се регистираш. Куп други рискове са налице, включително function creep (централизираните индикатори/докладване се разширяват с времето към нови видове съдържание или престъпления) и др.

💲 Доходоносен пазар за сканиращи и „age-tech“ решения: датското правителство председателства ЕС от началото на тази година, и почти незабавно започна да лобира за тези промени.

💸 Компанията на Аштън Къчър, Thorn, се спряга като голям лобист, тъй като се предлага тя да участва в управлението на инфраструктурата (всичките тези данни, събирани от жители на ЕС).  

💀 Бъдещето неусетно се превръща в антиутопия, където личните съобщения се сканират от AI и криптирането е невъзможно, защото се ползва client-side-scanning и съобщенията се ""четат"" още преди да са достигнали криптиране.  

🔴 Досега 15 страни-членки са ""за"" предложението, докато е на изчакване, включително и България! 

Тук 👉 👉 👉 https://lnkd.in/dVVs94hD можете да се запознаете с проблема и лесно да пратите съобщение на вашите представители в ЕП, че искате да гласуват ""против"". 

На фона на това, у нас почти няма отзвук. Капитал имаха вяла редакторска статия по темата с ударение върху това, че нашите представители в ЕП са напълно безполезни същества. 

(заглавието съм копирала почти директно от статия в the Verge отпреди 2 години. Уви, малко се говори по темата все още, а времето изтича) 

#privacy #eu #humanrights #chatcontrol #security #encryption #graphicdesign",2025-09-03 12:35:24,2025-09-08 12:35:24,5d,no,in/mirchovska,Elena Mirchovska 🔖,"Creative Graphic Designer ✨💛 - Web Design, Print, Logo & Much More - Problem- Solver - Never Stop Learning - Cat-Lover🐱",,https://media.licdn.com/dms/image/v2/D4D03AQF-0oaFH9YI8A/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1725284560096?e=1759968000&v=beta&t=WVVf5McQJKxKy1oC0fVGuEZZVFeCTt-fwCXICxhwgl4,no,https://www.linkedin.com/in/mirchovska,,,"privacy,eu,humanrights,chatcontrol,security,encryption,graphicdesign",,,https://www.linkedin.com/feed/update/urn:li:activity:7368664857480515588,,17,2,17,10,0,0,0,0,7,,1756902924,1757334924,
7365735625049755649,7365735625049755649,"Should be hard, next to impossible, to work in the security industry and be in favour of chat control! This will create a huge crack in the robustness of our democracy! Please use the form shared by Richard Marx .",2025-09-01 12:35:24,2025-09-08 12:35:24,1w,no,in/willem-stolk-99482a4,Willem Stolk,Information Security Consultant,,https://media.licdn.com/dms/image/v2/C5603AQGqX26OGvv9BQ/profile-displayphoto-shrink_100_100/profile-displayphoto-shrink_100_100/0/1644965534211?e=1759968000&v=beta&t=mRsNuBLdBxVdnLADnrHNKkme4ANOonemQsNO4O74JxQ,no,https://www.linkedin.com/in/willem-stolk-99482a4,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:7365735625049755649,,4,3,38,27,0,1,0,3,7,,1756730124,1757334924,
